"Table 210-06101 : Statistics on labour force, employment, unemployment and underemployment",,,,,,,,,,,,,,,,,,,,,,,,,,
6/1990 - 8/1990,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
7/1990 - 9/1990,,1739.0,997.5,2736.4,-0.4,0.1,-0.2,78.7,47.0,63.1,25.2,15.9,41.1,1.5,1.6,1.5,1.4,1713.7,981.6,2695.3,17.9,10.6,28.5,1.0,1.1,1.0
8/1990 - 10/1990,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
9/1990 - 11/1990,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
10/1990 - 12/1990,,1750.8,1023.9,2774.7,-0.5,1.1,0.1,79.2,47.4,63.4,21.0,10.2,31.2,1.2,1.0,1.1,1.2,1729.8,1013.7,2743.5,14.4,7.0,21.4,0.8,0.7,0.8
11/1990 - 1/1991,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
12/1990 - 2/1991,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1/1991 - 3/1991,,1752.5,1030.0,2782.5,0.4,3.2,1.4,79.3,47.4,63.5,27.4,13.6,41.1,1.6,1.3,1.5,1.6,1725.0,1016.4,2741.4,30.4,12.6,43.0,1.7,1.2,1.5
2/1991 - 4/1991,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
3/1991 - 5/1991,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
4/1991 - 6/1991,,1743.1,1047.5,2790.6,-0.8,6.8,1.9,78.6,47.9,63.3,38.6,19.7,58.3,2.2,1.9,2.1,1.9,1704.5,1027.8,2732.3,36.5,10.2,46.7,2.1,1.0,1.7
5/1991 - 7/1991,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
6/1991 - 8/1991,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
7/1991 - 9/1991,,1758.2,1047.6,2805.8,1.1,5.0,2.5,78.6,48.2,63.6,35.4,19.0,54.5,2.0,1.8,1.9,1.8,1722.7,1028.6,2751.3,32.7,10.6,43.3,1.9,1.0,1.5
8/1991 - 10/1991,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
9/1991 - 11/1991,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
10/1991 - 12/1991,,1770.5,1067.0,2837.6,1.1,4.2,2.3,79.2,48.1,63.7,33.6,14.1,47.8,1.9,1.3,1.7,1.9,1736.9,1052.9,2789.8,34.4,10.9,45.3,1.9,1.0,1.6
11/1991 - 1/1992,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
12/1991 - 2/1992,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1/1992 - 3/1992,,1754.4,1031.3,2785.8,0.1,0.1,0.1,78.3,46.6,62.6,40.6,17.7,58.3,2.3,1.7,2.1,2.2,1713.8,1013.6,2727.4,44.6,17.4,62.1,2.5,1.7,2.2
2/1992 - 4/1992,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
3/1992 - 5/1992,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
4/1992 - 6/1992,,1764.4,1036.9,2801.3,1.2,-1.0,0.4,78.2,47.0,62.7,37.1,20.3,57.4,2.1,2.0,2.1,1.9,1727.3,1016.6,2743.8,46.0,15.9,62.0,2.6,1.5,2.2
5/1992 - 7/1992,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
6/1992 - 8/1992,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
7/1992 - 9/1992,,1759.3,1005.6,2765.0,0.1,-4.0,-1.5,77.9,45.6,61.9,28.4,18.0,46.4,1.6,1.8,1.7,1.6,1730.9,987.6,2718.6,39.6,12.9,52.5,2.3,1.3,1.9
8/1992 - 10/1992,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
9/1992 - 11/1992,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
10/1992 - 12/1992,,1785.9,1031.2,2817.1,0.9,-3.4,-0.7,77.8,46.0,62.1,35.0,21.5,56.5,2.0,2.1,2.0,2.4,1750.9,1009.7,2760.6,45.5,11.1,56.6,2.5,1.1,2.0
11/1992 - 1/1993,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
12/1992 - 2/1993,,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
1/1993 - 3/1993,,1784.3,1049.7,2834.0,1.7,1.8,1.7,78.6,46.5,62.6,40.7,20.1,60.9,2.3,1.9,2.1,2.1,1743.5,1029.6,2773.1,35.7,10.2,45.9,2.0,1.0,1.6
2/1993 - 4/1993,,1785.7,1052.2,2838.0,N.A.,N.A.,N.A.,78.4,46.4,62.5,40.6,20.8,61.4,2.3,2.0,2.2,1.9,1745.2,1031.5,2776.6,38.6,11.4,50.1,2.2,1.1,1.8
3/1993 - 5/1993,,1788.1,1047.7,2835.9,N.A.,N.A.,N.A.,78.2,46.0,62.2,37.6,19.4,57.0,2.1,1.9,2.0,1.8,1750.5,1028.3,2778.8,42.9,13.8,56.7,2.4,1.3,2.0
4/1993 - 6/1993,,1786.2,1045.9,2832.1,1.2,0.9,1.1,78.0,45.8,62.0,35.7,21.2,56.9,2.0,2.0,2.0,1.8,1750.5,1024.6,2775.2,43.4,13.3,56.7,2.4,1.3,2.0
5/1993 - 7/1993,,1789.5,1043.8,2833.3,N.A.,N.A.,N.A.,78.1,45.7,61.9,33.4,22.9,56.3,1.9,2.2,2.0,1.9,1756.1,1020.9,2777.0,36.8,12.9,49.6,2.1,1.2,1.8
6/1993 - 8/1993,,1786.7,1048.4,2835.0,N.A.,N.A.,N.A.,77.9,45.9,62.0,32.9,22.6,55.5,1.8,2.2,2.0,1.9,1753.7,1025.8,2779.5,31.2,10.6,41.8,1.7,1.0,1.5
7/1993 - 9/1993,,1790.0,1058.3,2848.3,1.7,5.2,3.0,78.0,46.3,62.2,31.2,22.5,53.7,1.7,2.1,1.9,1.9,1758.8,1035.8,2794.6,28.1,9.5,37.6,1.6,0.9,1.3
8/1993 - 10/1993,,1793.7,1063.0,2856.6,N.A.,N.A.,N.A.,77.9,46.3,62.1,33.8,22.1,55.9,1.9,2.1,2.0,2.0,1759.8,1040.8,2800.7,31.9,10.3,42.1,1.8,1.0,1.5
9/1993 - 11/1993,,1809.8,1081.2,2891.0,N.A.,N.A.,N.A.,78.3,46.8,62.5,34.6,22.7,57.3,1.9,2.1,2.0,2.1,1775.2,1058.5,2833.7,32.0,9.5,41.5,1.8,0.9,1.4
10/1993 - 12/1993,,1818.1,1093.1,2911.2,1.8,6.0,3.3,78.2,47.0,62.6,35.3,18.4,53.7,1.9,1.7,1.8,2.1,1782.8,1074.7,2857.5,32.8,10.6,43.3,1.8,1.0,1.5
11/1993 - 1/1994,,1826.0,1102.5,2928.5,N.A.,N.A.,N.A.,78.2,47.2,62.7,35.0,16.6,51.6,1.9,1.5,1.8,2.0,1791.0,1085.9,2876.9,33.0,14.1,47.1,1.8,1.3,1.6
12/1993 - 2/1994,,1819.7,1101.3,2921.0,N.A.,N.A.,N.A.,77.7,47.0,62.4,35.8,13.6,49.3,2.0,1.2,1.7,1.8,1783.9,1087.7,2871.6,30.9,15.5,46.4,1.7,1.4,1.6
1/1994 - 3/1994,,1808.5,1095.8,2904.3,1.4,4.4,2.5,77.4,46.8,62.1,38.8,17.3,56.1,2.1,1.6,1.9,1.9,1769.7,1078.5,2848.2,33.9,15.7,49.6,1.9,1.4,1.7
2/1994 - 4/1994,,1798.1,1090.5,2888.5,0.7,3.6,1.8,77.0,46.6,61.7,37.9,16.2,54.1,2.1,1.5,1.9,1.7,1760.2,1074.3,2834.5,32.0,11.3,43.3,1.8,1.0,1.5
3/1994 - 5/1994,,1799.4,1093.2,2892.7,0.6,4.3,2.0,76.9,46.5,61.7,36.4,18.1,54.5,2.0,1.7,1.9,1.7,1763.0,1075.1,2838.1,34.2,10.5,44.6,1.9,1.0,1.5
4/1994 - 6/1994,,1811.8,1106.3,2918.0,1.4,5.8,3.0,77.2,46.9,62.0,31.3,15.7,47.1,1.7,1.4,1.6,1.5,1780.4,1090.5,2871.0,28.7,9.4,38.0,1.6,0.8,1.3
5/1994 - 7/1994,,1819.9,1111.3,2931.2,1.7,6.5,3.5,77.4,47.0,62.1,31.1,19.1,50.1,1.7,1.7,1.7,1.7,1788.8,1092.2,2881.0,25.9,9.6,35.5,1.4,0.9,1.2
6/1994 - 8/1994,,1814.0,1101.6,2915.6,1.5,5.1,2.8,77.1,46.6,61.8,34.2,22.4,56.6,1.9,2.0,1.9,1.9,1779.8,1079.2,2859.0,22.7,9.6,32.3,1.2,0.9,1.1
7/1994 - 9/1994,,1818.4,1102.8,2921.2,1.6,4.2,2.6,77.2,46.6,61.8,41.8,24.3,66.1,2.3,2.2,2.3,2.3,1776.6,1078.5,2855.1,22.6,9.6,32.1,1.2,0.9,1.1
8/1994 - 10/1994,,1822.4,1119.3,2941.7,1.6,5.3,3.0,77.2,47.1,62.1,41.7,24.5,66.3,2.3,2.2,2.3,2.2,1780.7,1094.8,2875.5,26.7,10.3,37.1,1.5,0.9,1.3
9/1994 - 11/1994,,1832.0,1134.8,2966.8,1.2,5.0,2.6,77.3,47.5,62.3,41.4,21.4,62.7,2.3,1.9,2.1,2.2,1790.7,1113.4,2904.0,31.5,9.3,40.8,1.7,0.8,1.4
10/1994 - 12/1994,,1836.6,1135.8,2972.4,1.0,3.9,2.1,77.2,47.3,62.1,38.7,16.8,55.5,2.1,1.5,1.9,2.0,1797.9,1119.0,2916.9,36.2,9.8,46.0,2.0,0.9,1.5
11/1994 - 1/1995,,1823.8,1135.0,2958.8,-0.1,2.9,1.0,76.9,47.3,62.0,42.6,17.0,59.5,2.3,1.5,2.0,2.2,1781.3,1118.0,2899.3,36.0,10.3,46.2,2.0,0.9,1.6
12/1994 - 2/1995,,1807.0,1127.4,2934.4,-0.7,2.4,0.5,76.5,47.2,61.8,48.5,18.8,67.3,2.7,1.7,2.3,2.4,1758.5,1108.6,2867.1,32.2,10.8,43.0,1.8,1.0,1.5
1/1995 - 3/1995,,1797.8,1131.3,2929.1,-0.6,3.2,0.9,76.1,47.2,61.6,52.2,25.1,77.3,2.9,2.2,2.6,2.5,1745.6,1106.2,2851.8,30.2,11.9,42.0,1.7,1.0,1.4
2/1995 - 4/1995,,1813.2,1137.1,2950.3,0.8,4.3,2.1,76.2,47.1,61.5,57.8,25.0,82.8,3.2,2.2,2.8,2.6,1755.4,1112.0,2867.5,32.9,11.8,44.7,1.8,1.0,1.5
3/1995 - 5/1995,,1834.0,1157.4,2991.3,1.9,5.9,3.4,76.5,47.5,61.9,54.4,25.8,80.2,3.0,2.2,2.7,2.5,1779.5,1131.6,2911.1,43.8,13.9,57.7,2.4,1.2,1.9
4/1995 - 6/1995,,1843.7,1165.4,3009.1,1.8,5.3,3.1,76.8,47.8,62.2,59.3,29.3,88.6,3.2,2.5,2.9,2.9,1784.4,1136.1,2920.5,50.9,12.6,63.5,2.8,1.1,2.1
5/1995 - 7/1995,,1846.0,1165.5,3011.5,1.4,4.9,2.7,76.9,47.8,62.2,58.7,37.5,96.1,3.2,3.2,3.2,3.3,1787.4,1128.0,2915.4,57.7,11.7,69.4,3.1,1.0,2.3
6/1995 - 8/1995,,1846.8,1171.2,3018.0,1.8,6.3,3.5,76.9,48.0,62.4,66.3,42.1,108.4,3.6,3.6,3.6,3.6,1780.5,1129.1,2909.6,63.1,11.9,75.0,3.4,1.0,2.5
7/1995 - 9/1995,,1846.9,1171.6,3018.4,1.6,6.2,3.3,76.7,48.0,62.2,66.9,44.1,111.0,3.6,3.8,3.7,3.7,1780.0,1127.4,2907.4,63.7,10.9,74.6,3.5,0.9,2.5
8/1995 - 10/1995,,1855.4,1178.1,3033.4,1.8,5.2,3.1,76.8,48.0,62.3,72.0,41.4,113.4,3.9,3.5,3.7,3.6,1783.4,1136.6,2920.0,59.2,11.4,70.7,3.2,1.0,2.3
9/1995 - 11/1995,,1870.1,1175.2,3045.3,2.1,3.6,2.6,77.0,47.6,62.2,73.8,39.0,112.9,3.9,3.3,3.7,3.7,1796.3,1136.1,2932.4,54.9,11.1,66.0,2.9,0.9,2.2
10/1995 - 12/1995,,1873.6,1172.6,3046.2,2.0,3.2,2.5,76.7,47.3,61.9,70.9,34.7,105.6,3.8,3.0,3.5,3.7,1802.7,1137.9,2940.6,58.2,12.7,70.9,3.1,1.1,2.3
11/1995 - 1/1996,,1878.1,1177.4,3055.5,3.0,3.7,3.3,76.6,47.2,61.8,65.9,30.4,96.2,3.5,2.6,3.1,3.4,1812.3,1147.0,2959.3,59.5,13.2,72.7,3.2,1.1,2.4
12/1995 - 2/1996,,1877.1,1185.6,3062.7,3.9,5.2,4.4,76.4,47.5,61.9,60.2,30.4,90.5,3.2,2.6,3.0,3.1,1816.9,1155.3,2972.2,55.2,12.1,67.3,2.9,1.0,2.2
1/1996 - 3/1996,,1874.5,1190.9,3065.3,4.3,5.3,4.7,76.5,47.8,62.0,64.8,27.0,91.8,3.5,2.3,3.0,2.9,1809.7,1163.9,2973.5,48.6,11.5,60.1,2.6,1.0,2.0
2/1996 - 4/1996,,1873.3,1191.7,3065.1,3.3,4.8,3.9,76.4,47.8,62.0,64.8,29.5,94.3,3.5,2.5,3.1,2.9,1808.6,1162.2,2970.8,45.3,11.0,56.3,2.4,0.9,1.8
3/1996 - 5/1996,,1876.0,1195.9,3071.9,2.3,3.3,2.7,76.2,47.8,61.9,64.9,27.4,92.4,3.5,2.3,3.0,3.0,1811.1,1168.5,2979.5,45.6,11.5,57.1,2.4,1.0,1.9
4/1996 - 6/1996,,1944.1,1247.7,3191.8,N.A.,N.A.,N.A.,75.8,47.9,61.8,62.7,30.1,92.8,3.2,2.4,2.9,2.9,1881.3,1217.7,3099.0,44.9,11.1,56.0,2.3,0.9,1.8
5/1996 - 7/1996,,1937.2,1246.6,3183.8,N.A.,N.A.,N.A.,75.5,47.8,61.5,61.1,28.5,89.6,3.2,2.3,2.8,2.9,1876.1,1218.2,3094.2,40.5,10.2,50.7,2.1,0.8,1.6
6/1996 - 8/1996,,1933.9,1244.8,3178.7,N.A.,N.A.,N.A.,75.3,47.6,61.3,58.0,29.4,87.4,3.0,2.4,2.8,2.7,1875.9,1215.3,3091.2,36.0,8.6,44.6,1.9,0.7,1.4
7/1996 - 9/1996,,1932.3,1247.1,3179.4,N.A.,N.A.,N.A.,75.1,47.6,61.3,54.7,28.3,82.9,2.8,2.3,2.6,2.6,1877.6,1218.8,3096.5,34.2,8.3,42.5,1.8,0.7,1.3
8/1996 - 10/1996,,1936.9,1249.2,3186.1,N.A.,N.A.,N.A.,75.2,47.6,61.3,52.9,28.7,81.6,2.7,2.3,2.6,2.5,1883.9,1220.6,3104.5,35.9,9.8,45.7,1.9,0.8,1.4
9/1996 - 11/1996,,1940.9,1254.8,3195.7,N.A.,N.A.,N.A.,75.3,47.8,61.4,55.7,29.3,85.0,2.9,2.3,2.7,2.6,1885.2,1225.4,3110.7,37.2,10.4,47.6,1.9,0.8,1.5
10/1996 - 12/1996,,1947.9,1258.7,3206.5,N.A.,N.A.,N.A.,75.4,47.8,61.5,52.7,29.5,82.3,2.7,2.3,2.6,2.5,1895.2,1229.1,3124.3,38.3,10.9,49.3,2.0,0.9,1.5
11/1996 - 1/1997,,1956.7,1262.6,3219.3,N.A.,N.A.,N.A.,75.7,47.8,61.6,48.9,26.2,75.1,2.5,2.1,2.3,2.5,1907.8,1236.3,3144.2,33.8,9.3,43.1,1.7,0.7,1.3
12/1996 - 2/1997,,1951.5,1265.8,3217.3,N.A.,N.A.,N.A.,75.3,47.8,61.4,45.8,23.4,69.2,2.3,1.9,2.2,2.3,1905.7,1242.3,3148.1,27.7,8.8,36.5,1.4,0.7,1.1
1/1997 - 3/1997,,1952.6,1263.5,3216.1,N.A.,N.A.,N.A.,75.3,47.7,61.3,47.5,24.0,71.5,2.4,1.9,2.2,2.3,1905.1,1239.5,3144.6,25.8,8.5,34.3,1.3,0.7,1.1
2/1997 - 4/1997,,1950.0,1268.3,3218.2,N.A.,N.A.,N.A.,75.1,47.8,61.3,49.0,24.7,73.6,2.5,1.9,2.3,2.3,1901.0,1243.6,3144.6,27.7,9.3,37.1,1.4,0.7,1.2
3/1997 - 5/1997,,1950.0,1263.3,3213.3,N.A.,N.A.,N.A.,75.1,47.5,61.1,46.6,24.2,70.8,2.4,1.9,2.2,2.2,1903.4,1239.1,3142.5,30.5,9.3,39.8,1.6,0.7,1.2
4/1997 - 6/1997,,1947.9,1265.2,3213.1,0.2,1.4,0.7,74.9,47.5,61.1,43.9,24.3,68.2,2.3,1.9,2.1,2.2,1903.9,1240.9,3144.8,29.7,9.4,39.1,1.5,0.7,1.2
5/1997 - 7/1997,,1943.7,1255.9,3199.6,0.3,0.7,0.5,74.7,47.1,60.8,44.2,25.0,69.2,2.3,2.0,2.2,2.2,1899.5,1231.0,3130.4,29.1,7.8,36.9,1.5,0.6,1.2
6/1997 - 8/1997,,1945.4,1261.4,3206.9,0.6,1.3,0.9,74.7,47.3,60.8,43.8,27.4,71.2,2.3,2.2,2.2,2.1,1901.6,1234.0,3135.7,28.8,7.6,36.4,1.5,0.6,1.1
7/1997 - 9/1997,,1947.8,1265.6,3213.3,0.8,1.5,1.1,74.7,47.3,60.9,43.5,26.0,69.6,2.2,2.1,2.2,2.1,1904.2,1239.5,3143.8,25.4,7.0,32.5,1.3,0.6,1.0
8/1997 - 10/1997,,1957.1,1289.0,3246.0,1.0,3.2,1.9,75.0,48.1,61.4,44.3,29.4,73.7,2.3,2.3,2.3,2.2,1912.7,1259.6,3172.4,24.9,7.9,32.8,1.3,0.6,1.0
9/1997 - 11/1997,,1965.5,1310.8,3276.3,1.3,4.5,2.5,75.2,48.8,61.8,46.1,28.8,74.9,2.3,2.2,2.3,2.2,1919.4,1282.0,3201.4,27.5,8.6,36.1,1.4,0.7,1.1
10/1997 - 12/1997,,1971.5,1325.4,3296.9,1.2,5.3,2.8,75.3,49.2,62.1,46.1,29.6,75.6,2.3,2.2,2.3,2.2,1925.4,1295.9,3221.3,32.5,10.1,42.5,1.6,0.8,1.3
11/1997 - 1/1998,,1964.2,1319.5,3283.7,0.4,4.5,2.0,75.1,49.0,61.8,46.0,26.5,72.5,2.3,2.0,2.2,2.4,1918.2,1293.0,3211.2,35.7,12.0,47.7,1.8,0.9,1.5
12/1997 - 2/1998,,1958.3,1307.4,3265.7,0.3,3.3,1.5,74.9,48.5,61.5,57.2,30.3,87.4,2.9,2.3,2.7,3.0,1901.1,1277.1,3178.2,38.4,13.7,52.0,2.0,1.0,1.6
1/1998 - 3/1998,,1952.5,1294.3,3246.8,[§3],2.4,1.0,74.6,48.0,61.1,70.2,35.4,105.6,3.6,2.7,3.3,3.3,1882.2,1259.0,3141.2,46.6,15.7,62.2,2.4,1.2,1.9
2/1998 - 4/1998,,1949.2,1293.2,3242.5,[§3],2.0,0.8,74.5,47.9,61.0,81.4,38.6,119.9,4.2,3.0,3.7,3.6,1867.9,1254.7,3122.6,53.5,16.7,70.2,2.7,1.3,2.2
3/1998 - 5/1998,,1948.7,1293.8,3242.5,-0.1,2.4,0.9,74.4,47.8,60.9,85.4,41.3,126.8,4.4,3.2,3.9,3.9,1863.3,1252.5,3115.7,65.7,16.8,82.5,3.4,1.3,2.5
4/1998 - 6/1998,,1951.6,1306.1,3257.7,0.2,3.2,1.4,74.4,48.2,61.1,92.1,48.2,140.3,4.7,3.7,4.3,4.3,1859.5,1257.9,3117.4,65.5,17.0,82.6,3.4,1.3,2.5
5/1998 - 7/1998,,1956.9,1310.8,3267.8,0.7,4.4,2.1,74.6,48.3,61.2,101.3,55.3,156.6,5.2,4.2,4.8,4.8,1855.6,1255.6,3111.2,67.8,17.4,85.3,3.5,1.3,2.6
6/1998 - 8/1998,,1965.1,1326.4,3291.5,1.0,5.2,2.6,74.8,48.7,61.5,108.3,62.5,170.8,5.5,4.7,5.2,4.9,1856.8,1263.9,3120.7,64.3,18.4,82.7,3.3,1.4,2.5
7/1998 - 9/1998,,1962.5,1327.7,3290.2,0.8,4.9,2.4,74.6,48.7,61.4,111.7,64.1,175.7,5.7,4.8,5.3,5.2,1850.8,1263.6,3114.5,67.1,19.1,86.2,3.4,1.4,2.6
8/1998 - 10/1998,,1963.9,1332.9,3296.8,0.4,3.4,1.6,74.6,48.8,61.4,120.0,64.8,184.7,6.1,4.9,5.6,5.4,1844.0,1268.1,3112.1,69.3,18.9,88.2,3.5,1.4,2.7
9/1998 - 11/1998,,1959.8,1335.4,3295.2,-0.3,1.9,0.6,74.4,48.8,61.3,124.4,62.8,187.2,6.3,4.7,5.7,5.5,1835.4,1272.6,3108.0,72.6,21.5,94.1,3.7,1.6,2.9
10/1998 - 12/1998,,1965.8,1343.8,3309.6,-0.3,1.4,0.4,74.5,49.0,61.5,130.7,64.0,194.6,6.6,4.8,5.9,5.9,1835.1,1279.8,3115.0,74.1,22.1,96.3,3.8,1.6,2.9
11/1998 - 1/1999,,1963.6,1349.9,3313.5,[§3],2.3,0.9,74.4,49.2,61.5,130.2,64.5,194.6,6.6,4.8,5.9,6.4,1833.4,1285.5,3118.8,77.9,23.9,101.8,4.0,1.8,3.1
12/1998 - 2/1999,,1957.3,1337.3,3294.6,-0.1,2.3,0.9,74.2,48.7,61.2,134.0,63.3,197.3,6.8,4.7,6.0,6.4,1823.3,1274.0,3097.4,74.5,21.9,96.5,3.8,1.6,2.9
1/1999 - 3/1999,,1953.5,1343.5,3296.9,0.1,3.8,1.5,74.1,48.8,61.2,142.1,62.1,204.2,7.3,4.6,6.2,6.3,1811.4,1281.4,3092.7,74.8,23.1,97.9,3.8,1.7,3.0
2/1999 - 4/1999,,1956.6,1348.6,3305.3,0.4,4.3,1.9,74.2,49.0,61.3,144.6,62.6,207.2,7.4,4.6,6.3,6.2,1812.0,1286.1,3098.0,69.4,23.5,92.9,3.5,1.7,2.8
3/1999 - 5/1999,,1962.3,1362.4,3324.7,0.7,5.3,2.5,74.3,49.4,61.6,145.1,61.6,206.7,7.4,4.5,6.2,6.2,1817.2,1300.8,3118.1,72.7,24.4,97.1,3.7,1.8,2.9
4/1999 - 6/1999,,1960.9,1365.0,3325.8,0.5,4.5,2.1,74.2,49.4,61.6,140.0,62.5,202.5,7.1,4.6,6.1,6.1,1820.9,1302.4,3123.3,70.7,23.4,94.1,3.6,1.7,2.8
5/1999 - 7/1999,,1964.5,1364.1,3328.6,0.4,4.1,1.9,74.4,49.3,61.6,143.2,64.2,207.4,7.3,4.7,6.2,6.1,1821.3,1299.9,3121.2,73.0,23.9,96.8,3.7,1.7,2.9
